,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
325000,2020-10-23 16:14:42,3527536963490470,fraud_Renner Ltd,home,117.23,Teresa,Stein,F,2838 White Fields Apt. 473,Brunson,SC,29911,32.9413,-81.1807,1725,Social researcher,1974-12-05,bf4d60a1ad5f0d4ea820d354f31f74c8,1382544882,32.737478,-81.04411,0
325001,2020-10-23 16:15:20,213112402583773,"fraud_Metz, Russel and Metz",kids_pets,9.66,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,219ee51cb855f2cbe21d361dfdff68b6,1382544920,33.092135999999996,-81.469065,0
325002,2020-10-23 16:16:00,4482427013979020,"fraud_Armstrong, Walter and Gottlieb",food_dining,63.51,Leslie,Ford,F,4938 Hatfield Course,Henderson,WV,25106,38.8265,-82.1364,642,Building services engineer,1946-08-30,f49998a8af6b9d64b9a4034d56d3b8cf,1382544960,38.522783000000004,-82.144462,0
325003,2020-10-23 16:16:42,3576021480694169,fraud_Kassulke Inc,entertainment,80.75,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,2004-12-30,4b46d1244925c5fcf3aec0a6cbce46f4,1382545002,38.600984999999994,-94.931239,0
325004,2020-10-23 16:17:51,30273037698427,"fraud_Becker, Harris and Harvey",personal_care,80.46,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,2000-06-13,369fae0a72fb3d0ade85d0e224e1e34d,1382545071,34.813697,-91.72905,0
325005,2020-10-23 16:18:25,378278619832195,"fraud_Roberts, Daniel and Macejkovic",kids_pets,152.16,Mary,Mcintyre,F,77921 Costa Villages,Eugene,OR,97403,44.0385,-123.0614,191096,"Scientist, physiological",1964-04-06,ff519f0dfed998179e852bef77292d0c,1382545105,43.92422,-123.58275400000001,0
325006,2020-10-23 16:19:16,341283058448499,"fraud_Mante, Luettgen and Hackett",health_fitness,33.69,Mario,Johns,M,62130 Miller Square Suite 785,Brinson,GA,39825,30.9788,-84.7373,1461,"Engineer, broadcasting (operations)",1935-09-08,bd8103a1934a92485fcbc54400c9180b,1382545156,30.305799,-83.746381,0
325007,2020-10-23 16:19:27,4671727014157745,fraud_Friesen Ltd,health_fitness,14.06,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,1955-07-25,c5d29c23ac9fe1d5d1955d4b6fe150a9,1382545167,41.762664,-85.112596,0
325008,2020-10-23 16:19:43,60487002085,fraud_Waelchi Inc,kids_pets,14.35,David,White,M,66234 Hall Lock Suite 758,Jackson,MS,39211,32.3739,-90.1293,233060,"Horticulturist, commercial",1972-08-15,df7adcf9e35db441c5227a4d6698a870,1382545183,33.172071,-90.68217299999999,0
325009,2020-10-23 16:20:08,180047222886866,fraud_Bahringer-Streich,food_dining,26.5,Christine,Shaffer,F,14017 Thomas Plaza,Loami,IL,62661,39.6704,-89.8588,1213,English as a foreign language teacher,1991-04-22,c84bb14d04e00371b9fedbc36925f813,1382545208,39.470766,-89.400598,0
325010,2020-10-23 16:21:41,4587577161160601,fraud_Gleason and Sons,kids_pets,68.96,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,af3de8db57b5db642a5205e24d8b90d7,1382545301,43.243489000000004,-68.987926,0
325011,2020-10-23 16:22:29,343668971234893,"fraud_Hills, Hegmann and Schaefer",health_fitness,58.28,Sally,Moore,F,835 Reese Views Suite 884,Hopkins,SC,29061,33.9349,-80.8449,13717,Chiropodist,1949-11-16,2e0fd8d9b6992ed283ae2c49484c2922,1382545349,33.400036,-81.35213399999999,0
325012,2020-10-23 16:23:51,348379466427142,"fraud_Bahringer, Bergnaum and Quitzon",home,5.28,Michael,Rowe,M,7428 Martinez Flats,Melbourne,FL,32935,28.1384,-80.6524,139650,Database administrator,1957-01-23,0275b15b31506423efad3df071264aba,1382545431,27.96825,-81.165409,0
325013,2020-10-23 16:26:44,342952484382519,fraud_McGlynn-Jaskolski,misc_pos,4.53,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,9add96e00e67056c33dcbfbbe9ec52ce,1382545604,42.696183000000005,-72.890623,0
325014,2020-10-23 16:26:44,4855853415727304322,fraud_Hyatt-Blick,travel,4.68,Justin,Aguilar,M,184 Miller Manors,Wittenberg,WI,54499,44.8232,-89.1665,3223,Senior tax professional/tax inspector,1954-06-30,957db53a787c5a957f9784bd5d1c2db5,1382545604,44.919948,-89.670363,0
325015,2020-10-23 16:26:45,348789608637806,fraud_Wilkinson LLC,personal_care,56.51,Megan,Murphy,F,53696 Laura Radial,Holstein,NE,68950,40.4542,-98.6538,331,Telecommunications researcher,1950-08-19,36773f0d072c4e4c8dc85c3d488ee75d,1382545605,40.886762,-99.506862,0
325016,2020-10-23 16:27:22,4777065439639721,fraud_Block-Hauck,travel,496.93,Peter,Caldwell,M,08966 Beltran Route Suite 905,Oaks,PA,19456,40.1334,-75.4536,737,Oceanographer,1987-04-24,2bc212a41e4e440f568581c17dccb518,1382545642,39.178352000000004,-75.429389,0
325017,2020-10-23 16:27:40,2242542703101233,"fraud_Okuneva, Schneider and Rau",shopping_pos,139.65,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,1996-04-10,01220e56a7486ecb725e56ded27bd564,1382545660,38.128463,-85.156808,0
325018,2020-10-23 16:27:44,4972228199573984,fraud_Padberg-Sauer,home,41.84,Brian,Hogan,M,3316 Cindy Land,Lane,OK,74555,34.2691,-95.9685,861,Quantity surveyor,1960-04-08,81cd510b58e87fca2fe00df7e2dc46a0,1382545664,33.684705,-95.52981,0
325019,2020-10-23 16:27:44,4302480582202074,fraud_Heaney-Marquardt,entertainment,97.03,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,1995-05-25,46c55e269dcabb2414bb83d0198321f2,1382545664,43.509291999999995,-87.152227,0
325020,2020-10-23 16:28:04,3579200383632826,fraud_Bechtelar-Rippin,food_dining,54.72,Tyler,Small,M,047 Kevin Haven,Boyd,WI,54726,44.9437,-91.0294,1690,IT trainer,1975-12-24,23dda690ca81ecd81b99b812e8690994,1382545684,45.680313,-90.865663,0
325021,2020-10-23 16:28:23,6592861994408652,fraud_Volkman PLC,food_dining,7.65,Ashley,Whitehead,F,58188 Madison Meadow Apt. 949,Cowlesville,NY,14037,42.8112,-78.4481,1166,Colour technologist,1983-06-12,a9d7b731107b446d11c8afdf7039c66c,1382545703,43.721841999999995,-78.553883,0
325022,2020-10-23 16:28:23,3586008444788268,"fraud_Altenwerth, Cartwright and Koss",shopping_net,362.07,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,ef174891a79f3cc6f3184fdc5fe13415,1382545703,47.368767999999996,-121.096944,0
325023,2020-10-23 16:29:07,213178765398315,fraud_Medhurst PLC,shopping_net,151.05,Alan,Colon,M,748 Bryan Fields Suite 935,Riverton,WY,82501,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11,8abd5d9e1bab817e91fe495f4cf6f3ba,1382545747,43.136346,-108.853177,0
325024,2020-10-23 16:29:51,4642255475285942,fraud_Zboncak LLC,food_dining,148.17,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,8cf820757b9d2c15bf9802450feac1c5,1382545791,38.088778999999995,-109.935185,0
325025,2020-10-23 16:30:09,4134456652433447,fraud_Will Ltd,food_dining,44.07,Lawrence,Ellis,M,1471 Alicia Flat Apt. 993,Springfield Gardens,NY,11413,40.6645,-73.7559,38912,Production manager,1961-11-07,2c001268489df1052dfd7d7ed33c3a9c,1382545809,40.150240999999994,-73.153062,0
325026,2020-10-23 16:30:11,6011975266774121,fraud_Ernser-Feest,home,65.69,Haley,Wagner,F,05561 Farrell Crescent,Annapolis,MD,21405,39.0305,-76.5515,92106,"Accountant, chartered certified",1943-05-28,87d3b8f4511dbd86ff246f7ff14cb119,1382545811,39.208139,-75.660648,0
325027,2020-10-23 16:31:29,6538441737335434,fraud_Boyer-Reichert,shopping_net,221.9,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,1997-09-22,64bf90eed2e8e03122998b47c7cf85e1,1382545889,42.214335,-79.650231,0
325028,2020-10-23 16:31:49,4861310130652566408,fraud_Kutch-Ferry,home,51.23,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",1977-12-16,add5340936bceff2106b3e025c3c2f1e,1382545909,30.220765000000004,-91.434737,0
325029,2020-10-23 16:32:47,349612764943496,"fraud_Okuneva, Schneider and Rau",shopping_pos,135.1,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",1984-06-04,ce401a8975731f1d42b4f21f02fd8b80,1382545967,37.677221,-83.717485,0
325030,2020-10-23 16:34:15,630424987505,fraud_Bode-Rempel,kids_pets,6.74,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,8a8d53d70079e7bdb9987efbf191afd3,1382546055,39.738446,-79.592718,0
325031,2020-10-23 16:37:06,4642255475285942,"fraud_Crist, Jakubowski and Littel",home,16.82,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,3ffffb908cf57dd3deeceeaadab638ea,1382546226,38.308939,-109.810709,0
325032,2020-10-23 16:37:20,180042946491150,fraud_Daugherty LLC,kids_pets,50.84,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",1989-02-28,46a5150e60161f577b90f9f5395e21ee,1382546240,27.614089,-82.427461,0
325033,2020-10-23 16:38:17,30197398657930,"fraud_Douglas, Schneider and Turner",shopping_pos,5.04,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,1987-09-19,3a39ebf8eeb497cef1bfca3554443e40,1382546297,36.308301,-77.825716,0
325034,2020-10-23 16:38:47,581686439828,fraud_Fadel-Hilpert,health_fitness,69.78,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,1973-07-28,f14967fc71dbac47a6c335dce79fe8a8,1382546327,41.277506,-80.72924499999999,0
325035,2020-10-23 16:38:59,2235335206132667,fraud_Erdman-Schaden,personal_care,43.63,Maria,Rosales,F,6611 Parrish Garden Apt. 428,Waynesfield,OH,45896,40.6072,-83.9585,2089,Building control surveyor,1963-06-22,aab31fd8d5cec360977b2dc09e3d829a,1382546339,41.439840999999994,-84.847432,0
325036,2020-10-23 16:39:05,377026671291680,fraud_Hudson-Grady,shopping_pos,6.57,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,1974-10-27,17a9c05775d5d1adf9475a4fc1b68df6,1382546345,36.402553000000005,-90.73684200000001,0
