,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
329000,2020-10-25 15:11:26,4681699462969,fraud_McCullough LLC,misc_pos,8.07,Joseph,Gonzalez,M,319 Wendy Fort Suite 179,Murfreesboro,TN,37132,35.8596,-86.421,158701,"Journalist, newspaper",1978-03-06,153df0f6ccec53a0a38ee55503acfa0f,1382713886,35.986057,-87.032097,0
329001,2020-10-25 15:11:26,3565996340207976,"fraud_Hahn, Bahringer and McLaughlin",personal_care,6.83,Warren,Daniels,M,23656 Harris Gardens Suite 698,El Paso,TX,79906,31.8092,-106.4247,749635,Market researcher,1973-01-21,1901319f9d82b05687bbb22bb8052956,1382713886,31.817390999999997,-105.89138100000001,0
329002,2020-10-25 15:11:48,2256234701263057,fraud_Lubowitz-Walter,kids_pets,150.45,Christopher,Grimes,M,39631 Dunn Radial,Grantham,NH,3753,43.5103,-72.1334,2971,Charity fundraiser,1948-04-11,992ffd1bacc561f24e5eff99f172e23b,1382713908,43.429103999999995,-71.56035200000001,0
329003,2020-10-25 15:12:20,3519607465576254,"fraud_Koss, Hansen and Lueilwitz",home,12.94,Audrey,Gonzalez,F,34180 Lopez Plaza,Fields Landing,CA,95537,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06,3c049c98b02ba9b571d9d718f12d98c0,1382713940,41.353013,-124.14666799999999,0
329004,2020-10-25 15:12:54,3501942333500073,"fraud_Lang, Towne and Schuppe",kids_pets,31.54,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,03e208bcb38567087174c8eaf99889d5,1382713974,33.937396,-112.548679,0
329005,2020-10-25 15:13:02,4658490815480264,fraud_Lubowitz-Walter,kids_pets,177.49,Tara,Richards,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,1945-11-04,b63816c2d9b51e4c7040175010afca93,1382713982,39.832568,-79.322773,0
329006,2020-10-25 15:13:05,2475085306462014,fraud_Pouros-Conroy,shopping_pos,130.15,John,Miller,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,1993-10-12,c3a7c6d586a5e132ea53245419745c72,1382713985,43.906890999999995,-95.413606,0
329007,2020-10-25 15:13:28,4755696071492,"fraud_Ruecker, Beer and Collier",shopping_net,374.05,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,1985-06-20,ce7ffbb6d699e4f73171ec5df512e452,1382714008,32.827286,-95.603619,0
329008,2020-10-25 15:13:38,4861310130652566408,"fraud_Berge, Kautzer and Harris",personal_care,26.7,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",1977-12-16,097c29014c7a18fab7986158a1ffde69,1382714018,30.089378999999997,-90.41382800000001,0
329009,2020-10-25 15:13:41,2296006538441789,fraud_Strosin-Cruickshank,grocery_pos,71.11,Judy,Hogan,F,4970 Michelle Burgs,Brooklyn,NY,11217,40.6816,-73.9798,2504700,Medical sales representative,1999-09-01,2add454a1525a2cb41c62f35459ea11e,1382714021,40.655854,-74.656727,0
