,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
306000,2020-10-14 21:56:43,376445266762684,fraud_Kihn-Fritsch,food_dining,35.53,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.13600000000001,1789,Insurance broker,1982-02-11,23b493cf5e66146e6b06125a4e17ac06,1381787803,41.385847,-101.126052,0
306001,2020-10-14 21:56:45,2233882705243596,"fraud_Cole, Hills and Jewess",home,68.98,Jamie,Robinson,F,67089 Caitlin Meadow Apt. 905,Sturgis,MS,39769,33.357,-89.0473,1923,Medical physicist,1960-01-16,7829052a1b986be1f8da5087f7561bb5,1381787805,32.904843,-89.215051,0
306002,2020-10-14 21:56:55,676234256292,fraud_Altenwerth-Kilback,home,82.6,David,Vasquez,M,06539 Gregory Mountains Suite 029,Parker Dam,CA,92267,34.298,-114.156,126,Marketing executive,1992-10-07,06ad2d43d4c36e9ba459d4f6fd760dc4,1381787815,35.037506,-113.255297,0
306003,2020-10-14 21:57:44,2706977570537524,"fraud_Reinger, Weissnat and Strosin",food_dining,63.92,David,Serrano,M,4739 Martin Common,Zaleski,OH,45698,39.283,-82.3977,341,Accounting technician,1978-12-18,865314e3cacee20992657bcdd7cc8cfc,1381787864,40.104381,-81.735651,0
306004,2020-10-14 21:57:46,30074693890476,fraud_Skiles LLC,home,20.62,Kelsey,Richards,F,889 Sarah Station Suite 624,Holcomb,KS,67851,37.9931,-100.9893,2691,Arboriculturist,1993-08-16,21aa9e12b218ec35c0dd09e5bbdcefd7,1381787866,37.296061,-100.018096,0
306005,2020-10-14 21:57:57,4181833256558613886,fraud_Bins-Howell,personal_care,34.85,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06,7d54289f84f7f6673209c6392dbd8fa0,1381787877,36.377061,-104.719647,0
306006,2020-10-14 21:58:24,30371006069917,fraud_Connelly-Carter,home,10.5,Robert,James,M,92021 Miranda Meadows,Tamaroa,IL,62888,38.138000000000005,-89.2231,2135,"Development worker, community",1961-01-31,585a09652733fda8ae24aa26a3b48f4d,1381787904,38.95365,-89.834453,0
306007,2020-10-14 21:59:55,4826655832045236,fraud_Crooks and Sons,personal_care,23.08,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,1963-12-29,0756c2d3f985ec88f6feb93ca82414e3,1381787995,41.896848,-70.596692,0
306008,2020-10-14 22:00:25,4169759661243568,fraud_Denesik and Sons,shopping_pos,4.85,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,1972-02-15,0e9d42f1103c678ef9aed831b650f2e0,1381788025,39.45133,-76.042761,0
306009,2020-10-14 22:00:31,371034293500716,fraud_Altenwerth-Kilback,home,58.03,Jeremy,Jones,M,5758 Yates Center,Vinton,CA,96135,40.0235,-120.7986,128,Education administrator,1966-02-21,f8707895067e96d6322b2badc802a8e2,1381788031,39.954716,-121.48468600000001,0
306010,2020-10-14 22:01:32,3531129874770000,fraud_Bernhard-Lesch,food_dining,52.87,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,c64ecad27875df010693938c8aac971a,1381788092,44.385248,-73.43445200000001,0
306011,2020-10-14 22:02:09,3525668150756629,fraud_Haag-Blanda,food_dining,58.04,Christopher,Choi,M,04611 Sandra Spring Suite 059,Rumely,MI,49826,46.3481,-87.0436,137,Film/video editor,1990-08-13,b1addd6ad05d552180a977da04ef0e67,1381788129,46.920584999999996,-86.93366800000001,0
306012,2020-10-14 22:03:26,30273037698427,fraud_Bode-Rempel,kids_pets,1.82,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,2000-06-13,cfb6195f3a1ae5b33ea6bd8d59522e37,1381788206,35.159979,-91.132202,0
