,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
308000,2020-10-16 02:10:00,213114122496591,fraud_Bailey-Morar,grocery_pos,148.55,Jeremy,Perry,M,797 Jennifer Loop Suite 634,Minnesota Lake,MN,56068,43.8295,-93.8282,1087,Music tutor,1963-07-14,cf90761e17c8918feb1b6b3161230376,1381889400,43.638635,-94.624778,0
308001,2020-10-16 02:14:34,4587657402165341815,"fraud_Mosciski, Gislason and Mertz",grocery_pos,72.2,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",2004-05-08,9b71c4d201b257678a5adf4588dd4f67,1381889674,41.827965,-86.900274,0
308002,2020-10-16 02:15:59,370612217861404,fraud_Shields Inc,grocery_net,80.31,Amanda,Fitzgerald,F,298 Kayla Lights,Bristol,PA,19007,40.1159,-74.8536,21125,"Administrator, charities/voluntary organisations",1985-05-25,acc5a5b2c2726dd235620c8c961e361c,1381889759,39.527909,-74.92545,0
308003,2020-10-16 02:17:08,4587657402165341815,fraud_Hintz-Bruen,grocery_net,25.81,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",2004-05-08,21500b3bcbba29272ce51725081749fd,1381889828,41.955953,-86.699776,0
308004,2020-10-16 02:17:51,4585132874641,"fraud_Raynor, Feest and Miller",gas_transport,54.33,Karen,Gordon,F,543 Ware Path Apt. 593,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18,7f505f099111cf76301b45daec96a98e,1381889871,40.72562,-93.632847,0
308005,2020-10-16 02:17:56,3558881852140592,"fraud_Goyette, Howell and Collier",shopping_pos,7.22,Christopher,Holt,M,05597 Michael Spurs,Parks,AZ,86018,35.2563,-111.95,759,"Geologist, engineering",1957-03-28,05a6a5a95eb6999b164789a57b3429e2,1381889876,35.86155,-111.23184199999999,0
308006,2020-10-16 02:19:50,4306586894261180,fraud_Murray Ltd,grocery_net,10.62,Renee,Walls,F,86542 Jessica Fords Apt. 706,Veedersburg,IN,47987,40.1186,-87.2602,4049,"Development worker, community",1959-10-19,d6d936af08367a4b1818144b7fe0d347,1381889990,39.639818,-86.59019599999999,1
308007,2020-10-16 02:20:23,60422928733,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,71.19,Jeffrey,Powers,M,38352 Parrish Road Apt. 652,North Augusta,SC,29860,33.6028,-81.9748,46944,Secondary school teacher,1942-04-02,774b998a8fc834551ce083565cf77b84,1381890023,33.36549,-82.464401,0
308008,2020-10-16 02:20:32,630441765090,fraud_Ruecker Group,misc_net,33.75,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,1965-07-26,ae2f7573765b6b6775dcaee3b8188a5e,1381890032,31.991592999999998,-98.515283,0
308009,2020-10-16 02:20:35,3573386445588324,fraud_Miller-Harris,misc_net,7.71,Stephanie,Murphy,F,526 Stacy Walks,Barnard,SD,57426,45.7205,-98.5534,63,Systems developer,1969-10-30,88e22c344816fa4a442f8681aa96089a,1381890035,45.313259,-98.99179000000001,0
308010,2020-10-16 02:21:11,342319985983023,fraud_Kemmer-Buckridge,misc_pos,31.53,Bryan,Pugh,M,6366 French Field,Margaretville,NY,12455,42.1852,-74.6178,1988,Environmental health practitioner,1978-05-23,e162da5bdc549d5cb709fcc77d52af23,1381890071,42.663903999999995,-74.069182,0
308011,2020-10-16 02:23:14,3560725013359375,"fraud_Ruecker, Beer and Collier",shopping_net,7.6,Brooke,Smith,F,63542 Luna Brook Apt. 012,Notrees,TX,79759,31.8599,-102.7413,23,Cytogeneticist,1969-09-15,b104b62690d2200d9c1a5f65cdd04aac,1381890194,31.238436,-102.81756,0
308012,2020-10-16 02:23:27,370818583810103,fraud_Miller-Hauck,grocery_pos,53.25,John,Davis,M,9670 Monroe Junctions,Rockwood,PA,15557,39.9373,-79.1865,3684,General practice doctor,1976-01-10,f88303e5a8fb79f90bc6daaac5c2b0f0,1381890207,39.134504,-78.90957399999999,0
308013,2020-10-16 02:27:16,6544734391390261,fraud_Pacocha-O'Reilly,grocery_pos,32.81,John,Myers,M,701 Wilson Divide,Highland,IN,46322,41.55,-87.4569,23727,Community arts worker,1982-02-08,d0645208d0a77d679e7c9e818d055c6e,1381890436,41.100273,-86.701486,0
308014,2020-10-16 02:29:00,376656886990758,fraud_Bradtke PLC,grocery_pos,41.76,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",1985-12-03,dddab28cdaebb46a46984a5f52d9c84e,1381890540,30.973333,-95.141762,0
308015,2020-10-16 02:29:22,6597888193422452,fraud_Hudson-Grady,shopping_pos,9.6,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,1964-08-23,1135f2cd5efc9888a164b096c317d357,1381890562,34.197052,-98.088913,0
308016,2020-10-16 02:29:28,3564182536169293,"fraud_Reilly, Heaney and Cole",gas_transport,66.35,Brenda,Johnson,F,56160 Nicholas Isle,Norwich,OH,43767,39.9934,-81.8024,1443,Research scientist (medical),1962-03-04,924524c22e1dd78370246b71aa3d9698,1381890568,39.944447,-81.470455,0
308017,2020-10-16 02:29:46,374930071163758,fraud_Kilback LLC,grocery_pos,81.13,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,1971-11-05,01e0b7ace5484fba109c50749ed91cef,1381890586,42.470631,-84.316137,0
308018,2020-10-16 02:32:24,3589289942931264,fraud_Hintz-Bruen,grocery_net,33.15,Paula,Estrada,F,350 Stacy Glens,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",1972-03-05,6ca120257d9cf991924b6ea257dc5d30,1381890744,43.172934999999995,-97.94200699999999,0
308019,2020-10-16 02:33:37,3559160581764413,fraud_Durgan-Auer,misc_net,111.07,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,1974-02-15,ceb5c45d196a726288644af948594504,1381890817,41.732052,-79.284986,0
308020,2020-10-16 02:35:07,2222001896600109,fraud_Cartwright-Harris,grocery_pos,105.05,Susan,Hernandez,F,2193 Osborne Run Apt. 789,Moro,IL,62067,38.9318,-89.9618,2401,"Buyer, industrial",1972-01-03,3abb24eb5c7a812e3d5d92fbbab6d5cc,1381890907,38.075685,-90.834331,0
308021,2020-10-16 02:35:41,340953839692349,"fraud_Greenholt, Jacobi and Gleason",gas_transport,80.21,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,71a4953faeafc360cdabcab74887cfb6,1381890941,41.8464,-82.03025600000001,0
308022,2020-10-16 02:35:42,3533800906065217,fraud_Dooley Inc,shopping_pos,2.43,Amber,Thornton,F,840 Werner Lock Apt. 852,Campbell,NE,68932,40.2967,-98.73700000000001,493,"Surveyor, minerals",1940-09-13,e2b8d7e89aa7539d726eda5086fa877f,1381890942,40.377165999999995,-99.189553,0
308023,2020-10-16 02:35:50,3564182536169293,fraud_Macejkovic-Lesch,shopping_pos,4.45,Brenda,Johnson,F,56160 Nicholas Isle,Norwich,OH,43767,39.9934,-81.8024,1443,Research scientist (medical),1962-03-04,678ccf0e8282901e50b998a0068136a4,1381890950,39.254713,-82.424572,0
308024,2020-10-16 02:36:14,2576709887791552,fraud_Turner and Sons,shopping_pos,4.67,Joseph,Morgan,M,126 Underwood Drive,San Diego,CA,92128,33.0067,-117.069,1241364,Chartered public finance accountant,1959-08-05,0b38282878626870bffe51395e7d717d,1381890974,32.626466,-116.740893,0
308025,2020-10-16 02:37:56,2297447006766555,fraud_Auer-West,shopping_net,2.9,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,1960-01-13,38c1266e2f1030e09d58db7e303e48a8,1381891076,40.516895,-88.46562800000001,0
308026,2020-10-16 02:38:59,342952484382519,fraud_Friesen-Stamm,gas_transport,55.19,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,ebd4cff6d58f0cc294840cc4d7964be0,1381891139,41.059256,-73.13709200000001,0
308027,2020-10-16 02:44:04,3558652751678952,fraud_Lynch Ltd,shopping_pos,8.26,Teresa,Blankenship,F,6638 Lucero Mill Suite 952,Karnack,TX,75661,32.6205,-94.2,2807,Chiropodist,1931-01-26,2650bd873aacdc424c3c06e65c68609f,1381891444,32.780606,-94.922035,0
308028,2020-10-16 02:44:14,3592931352252641,fraud_Turcotte-Halvorson,misc_pos,56.61,Dylan,Garcia,M,923 Jordan Road,Afton,MN,55001,44.8696,-92.8234,2916,Barrister's clerk,1935-06-29,a1eff7cf1d70b7950d83361e967007d6,1381891454,45.808321,-92.138805,0
